"","bio2","predicted","residuals"
"88",16,10.8584294227749,5.14157057722509
"89",18,11.9698908361283,6.03010916387172
"90",14,12.4010110038931,1.59898899610691
"91",17,12.6491034878682,4.35089651213183
"92",14,9.47388750285031,4.52611249714969
"93",14,9.13477349585281,4.86522650414719
"94",11,8.61392272627514,2.38607727372486
"95",15,13.4224623037372,1.57753769626279
"96",10,10.1462675587869,-0.146267558786942
"97",8,12.2310777292763,-4.23107772927626
"98",12,12.0519258089217,-0.0519258089216983
"99",11,11.5358020946183,-0.535802094618273
"100",11,11.4431352346371,-0.443135234637081
"101",12,12.3482569147292,-0.348256914729232
"102",12,13.16639950596,-1.16639950595995
"103",16,12.3760677869401,3.62393221305986
"104",11,11.2202181998939,-0.220218199893917
"105",14,10.1834277146182,3.81657228538179
"106",15,10.9655277344726,4.03447226552742
"107",14,11.1693446323731,2.83065536762689
"108",13,11.5261875919271,1.47381240807292
"109",15,9.96685776555005,5.03314223444995
"110",11,10.1870083696186,0.812991630381399
"111",13,9.80443788072189,3.19556211927811
"112",14,10.0570579744132,3.94294202558677
"113",10,8.87268796994204,1.12731203005796
"114",12,8.65353867395452,3.34646132604548
"115",13,8.71059279255877,4.28940720744123
"116",11,11.8078027709469,-0.807802770946907
"117",8,11.8525529142643,-3.85255291426433
"118",10,11.8712072175914,-1.87120721759135
"119",11,11.2704739690885,-0.270473969088508
"120",12,11.4688106516025,0.531189348397536
"121",16,13.1801323585528,2.81986764144722
"122",13,13.0988651765888,-0.0988651765888235
"123",15,12.4697269548111,2.53027304518886
"124",11,11.830136879426,-0.83013687942598
"125",14,11.8999615541677,2.1000384458323
"126",14,11.0205150910341,2.9794849089659
"127",11,12.4547403409503,-1.45474034095029
"128",11,10.2769761295777,0.723023870422267
"129",13,10.1157406852524,2.8842593147476
"130",16,13.828362834423,2.17163716557695
"131",10,9.77579658360759,0.224203416392413
"132",11,11.5289119981346,-0.528911998134623
"133",12,9.23209504979634,2.76790495020366
"134",8,8.85595832594987,-0.855958325949866
"135",10,8.67489908122497,1.32510091877503
"136",17,10.5651056978729,6.43489430212709
"137",12,10.0571291258528,1.9428708741472
"138",10,11.6108577464044,-1.61085774640439
"139",12,10.0151856802207,1.98481431977926
"140",9,11.3761018418662,-2.37610184186622
"141",11,10.9006224012749,0.099377598725086
"142",11,9.70894753704015,1.29105246295985
"143",18,10.3875126392462,7.6124873607538
"144",16,11.8069277080613,4.19307229193871
"145",14,10.1715889338473,3.82841106615273
"146",12,11.5544479181923,0.445552081807721
"147",13,12.9588464102364,0.0411535897636472
"148",15,12.7862986952818,2.21370130471819
"149",11,11.4585584523726,-0.458558452372614
"150",9,12.4989828278889,-3.49898282788894
"151",9,9.2811587768068,-0.281158776806796
"152",8,9.19319931561768,-1.19319931561768
"153",11,11.7066247900697,-0.706624790069664
"154",12,9.25448336394364,2.74551663605636
"155",14,10.0393408081031,3.96065919189686
"156",11,8.68564115469539,2.31435884530461
"157",9,8.70736449539401,0.292635504605991
"158",10,8.65184612615854,1.34815387384146
"159",14,8.69806496031319,5.30193503968681
"160",11,9.47026238559743,1.52973761440257
"161",15,10.5604532955779,4.4395467044221
"162",10,9.59898385193883,0.401016148061165
"163",9,10.4670336555583,-1.4670336555583
"164",11,10.8994280856051,0.100571914394914
"165",10,10.410865952413,-0.410865952412973
"166",17,13.5783599796438,3.42164002035621
"167",17,9.71163148875312,7.28836851124688
"168",14,9.06215016912259,4.93784983087741
"169",12,11.2948408772856,0.705159122714353
"170",9,10.932435493779,-1.93243549377901
"171",11,10.8683623766386,0.131637623361364
"172",10,12.2749672403711,-2.27496724037114
"173",11,8.76030539468625,2.23969460531375
"174",11,8.7805680286964,2.2194319713036
"175",10,8.71175878723052,1.28824121276948
"176",10,12.2643151055221,-2.26431510552207
"177",14,10.1934476987728,3.80655230122719
"178",11,13.9635221509543,-2.96352215095427
"179",11,9.8270075423807,1.1729924576193
"180",18,11.0161746572528,6.98382534274723
"181",11,8.67253320636054,2.32746679363946
"182",9,9.86891584465735,-0.86891584465735
"183",10,8.97521201584347,1.02478798415653
"184",10,9.29665224281802,0.703347757181977
"185",9,8.73063333792232,0.269366662077676
"186",16,13.8435594830597,2.15644051694026
"187",25,14.305163528759,10.694836471241
"188",10,11.3080217180735,-1.30802171807351
"189",11,10.257502224287,0.742497775713026
"190",11,11.0783232310057,-0.0783232310056778
"191",10,9.70758406282517,0.292415937174834
"192",14,9.50304305134232,4.49695694865768
"193",17,9.96098494992567,7.03901505007433
"194",14,9.15441571157641,4.84558428842359
"195",9,12.337436037361,-3.33743603736105
"196",6,10.6609677222385,-4.66096772223852
"197",9,11.1782000423878,-2.17820004238776
"198",11,9.89151350131788,1.10848649868212
"199",16,9.53825927321831,6.46174072678169
"200",16,8.85701570525989,7.14298429474011
"201",12,8.64999935527918,3.35000064472082
"202",13,8.62308208942717,4.37691791057283
"203",7,12.9613306632843,-5.96133066328427
"204",13,10.7554652930443,2.2445347069557
"205",12,9.02792025451803,2.97207974548197
"206",11,11.8128049227106,-0.812804922710551
"207",11,12.8936204633865,-1.89362046338649
"208",11,9.75675957446224,1.24324042553776
"209",10,10.4791108279042,-0.479110827904218
"210",12,8.86502024954778,3.13497975045222
"211",9,9.87572994217813,-0.875729942178133
"212",9,8.62273389537835,0.377266104621651
"213",7,8.77067807675969,-1.77067807675969
"214",14,13.4926052956045,0.507394704395452
"215",18,13.8581798077116,4.1418201922884
"216",14,9.34755794052469,4.65244205947531
"217",21,10.8021990242032,10.1978009757968
"218",9,11.7508083987831,-2.75080839878311
"219",11,11.5627355045205,-0.56273550452045
"220",10,9.61882770217911,0.381172297820887
"221",9,10.2895243729468,-1.28952437294681
"222",12,9.92159586188074,2.07840413811926
"223",17,11.1926223695672,5.80737763043279
"224",14,11.4959947444202,2.50400525557984
"225",8,9.79196825255242,-1.79196825255242
"226",7,10.2615099301382,-3.26150993013817
"227",10,9.77081847827101,0.229181521728986
"228",16,10.9163340222459,5.08366597775411
"229",14,9.03653761431971,4.96346238568029
"230",15,9.42777515600761,5.57222484399239
"231",14,10.6504929886233,3.34950701137669
"232",12,8.6112008148612,3.3887991851388
"233",8,10.7006902496817,-2.70069024968173
"234",11,10.543223352494,0.456776647506002
"235",9,8.74022728061702,0.25977271938298
"236",9,9.99922569730278,-0.999225697302784
"237",9,11.7833480824106,-2.78334808241061
"238",10,9.12699063764046,0.873009362359543
"239",10,10.4542733890463,-0.45427338904633
"240",13,9.17747675366529,3.82252324633471
"241",11,9.77423560844562,1.22576439155438
"242",10,9.82833270921152,0.171667290788479
"243",11,9.66179696074102,1.33820303925898
"244",9,8.81263236195225,0.187367638047752
"245",11,11.3470296024885,-0.347029602488483
"246",12,11.0025426798821,0.997457320117942
"247",10,8.62902932827755,1.37097067172245
"248",10,8.60709824881269,1.39290175118731
"249",6,8.60651205844354,-2.60651205844354
"250",10,9.52647169159613,0.473528308403866
"251",11,12.5791524289219,-1.57915242892188
"252",14,13.2901944532342,0.709805546765754
"253",26,10.4668605069878,15.5331394930122
"254",18,10.8891411320165,7.11085886798346
"255",12,10.6801730993461,1.31982690065389
"256",10,10.9101292016766,-0.910129201676597
"257",9,11.7186284050677,-2.7186284050677
"258",9,9.80066468421356,-0.800664684213558
"259",9,10.4568395873058,-1.45683958730575
"260",11,12.0804749395129,-1.08047493951286
"261",15,11.0253761240401,3.97462387595988
"262",14,11.4432705203151,2.55672947968486
"263",11,9.59053225747836,1.40946774252164
"264",9,10.0414569722535,-1.04145697225345
"265",12,11.4030128165344,0.596987183465602
"266",13,8.76362118678651,4.23637881321349
"267",15,9.36544367283424,5.63455632716576
"268",14,8.64968841441846,5.35031158558154
"269",16,8.73626134907772,7.26373865092228
"270",9,8.68461134374057,0.315388656259429
"271",10,10.4153404197263,-0.415340419726325
"272",12,11.0600344141495,0.939965585850535
"273",11,13.325142595355,-2.32514259535498
"274",10,8.63938735817953,1.36061264182047
"275",8,8.62251902287597,-0.62251902287597
"276",8,8.72677717925284,-0.726777179252844
"277",10,8.61432122737956,1.38567877262044
"278",11,8.66554546217752,2.33445453782248
"279",12,9.30355889325161,2.69644110674839
"280",10,8.92248169430367,1.07751830569633
"281",10,9.77479852102543,0.225201478974569
"282",10,9.16322210810971,0.836777891890286
"283",8,12.5012814969434,-4.50128149694342
"284",11,10.9573467995843,0.0426532004157121
"285",9,8.94285438201675,0.0571456179832488
"286",10,8.77811560042399,1.22188439957601
"287",7,8.75292890506246,-1.75292890506246
"288",6,8.63860689140768,-2.63860689140768
"289",8,8.72117725253704,-0.721177252537045
"290",9,12.5453022415939,-3.54530224159394
"291",12,13.1801362190053,-1.18013621900528
"292",14,12.7127783678226,1.28722163217735
"293",15,13.9715816061295,1.0284183938705
"294",11,10.7113146676965,0.288685332303467
"295",11,11.1258003262548,-0.125800326254812
"296",10,10.3292195688102,-0.32921956881024
"297",9,10.1497015018331,-1.14970150183308
"298",9,10.0358232192649,-1.03582321926487
"299",14,10.7655670651683,3.23443293483174
"300",13,11.7038771997699,1.29612280023014
"301",10,10.6409352987719,-0.640935298771875
"302",10,8.88463856816068,1.11536143183932
"303",12,9.17615771280119,2.82384228719881
"304",13,8.93950534473741,4.06049465526259
"305",16,10.3530185420715,5.64698145792851
"306",14,8.98643237366324,5.01356762633676
"307",14,8.76075860921801,5.23924139078199
"308",11,8.61482750729588,2.38517249270412
"309",9,8.66005271873092,0.33994728126908
"310",10,8.72237908044801,1.27762091955199
"311",10,10.4261536752517,-0.42615367525168
"312",10,11.6583620599713,-1.65836205997135
"313",10,8.91331409868238,1.08668590131762
"314",11,8.89982385966248,2.10017614033752
"315",11,8.86882067425954,2.13117932574046
"316",11,8.60202178703299,2.39797821296701
"317",11,8.71089186803959,2.28910813196041
"318",14,8.89804819228283,5.10195180771717
"319",11,9.00975332142947,1.99024667857053
"320",10,10.4316839970085,-0.431683997008538
"321",7,10.2152548946839,-3.21525489468391
"322",6,9.03034186177383,-3.03034186177383
"323",9,8.80420011556867,0.195799884431327
"324",10,9.51397356460762,0.486026435392377
"325",8,8.88443114494986,-0.884431144949861
"326",7,8.78715840501271,-1.78715840501271
"327",7,8.65896780387713,-1.65896780387713
"328",8,8.76200937586777,-0.762009375867766
"329",7,8.98913478350402,-1.98913478350402
"330",11,10.0109196337608,0.989080366239152
"331",13,12.0502491493188,0.94975085068117
"332",13,13.6752406896125,-0.675240689612506
"333",15,14.0153448291805,0.984655170819451
"334",11,11.0770391222604,-0.0770391222603859
"335",12,9.82843085109912,2.17156914890088
"336",11,10.1127934212425,0.88720657875753
"337",10,10.7814022700778,-0.781402270077788
"338",14,9.75125683712641,4.24874316287359
"339",9,11.3489294363497,-2.34892943634967
"340",8,12.6650766637177,-4.66507666371773
"341",10,8.77099227984125,1.22900772015875
"342",11,8.74973046799421,2.25026953200579
"343",12,8.64691645718502,3.35308354281498
"344",14,9.2986247276218,4.7013752723782
"345",16,8.65973107182581,7.34026892817419
"346",19,8.93355989949523,10.0664401005048
"347",12,8.7329402197583,3.2670597802417
"348",9,9.00793812994322,-0.00793812994321641
"349",10,8.83439866668806,1.16560133331194
"350",11,9.56223441643321,1.43776558356679
"351",11,11.5317194987749,-0.531719498774921
"352",9,13.5027716271976,-4.50277162719761
"353",9,8.77277278170337,0.227227218296626
"354",10,12.1464329074055,-2.14643290740549
"355",10,9.33780192222748,0.662198077772519
"356",11,8.95639858448372,2.04360141551628
"357",11,10.2947559948112,0.705244005188819
"358",11,9.16721700146783,1.83278299853217
"359",11,8.60501894891276,2.39498105108724
"360",13,8.87872653806313,4.12127346193687
"361",8,8.94493877240272,-0.944938772402724
"362",7,8.93768256043482,-1.93768256043482
"363",7,9.6784386462471,-2.6784386462471
"364",16,9.31760869081816,6.68239130918184
"365",9,9.74203213204832,-0.742032132048315
"366",8,8.9830560533824,-0.983056053382402
"367",8,8.7098377625609,-0.7098377625609
"368",7,8.80615698435339,-1.80615698435339
"369",7,8.90988675089019,-1.90988675089019
"370",7,9.51008334668787,-2.51008334668787
"371",9,8.93227498417657,0.067725015823429
"372",11,9.07693248159691,1.92306751840309
"373",12,13.2977716860356,-1.29777168603562
"374",16,14.3825889505488,1.61741104945123
"375",16,11.6485464530086,4.3514535469914
"376",10,10.066875441218,-0.0668754412179791
"377",12,11.5531478277517,0.446852172248343
"378",12,10.3320303609386,1.66796963906138
"379",11,9.97963534678523,1.02036465321477
"380",9,12.0218681845773,-3.0218681845773
"381",9,10.2502386439326,-1.25023864393263
"382",11,8.97608000084922,2.02391999915078
"383",11,8.978924332747,2.021075667253
"384",12,8.84532437877945,3.15467562122055
"385",11,10.4767897403013,0.523210259698665
"386",12,11.1393442460421,0.860655753957859
"387",17,8.60203298328915,8.39796701671085
"388",11,8.75148656118651,2.24851343881349
"389",9,8.61000584749195,0.38999415250805
"390",10,9.48834205609798,0.511657943902023
"391",11,8.73880521896641,2.26119478103359
"392",13,10.9664286277669,2.03357137223309
"393",11,9.03982071095289,1.96017928904711
"394",10,11.7188360109142,-1.71883601091425
"395",9,10.0495609642484,-1.04956096424835
"396",9,9.13861356083344,-0.138613560833445
"397",10,12.557436025794,-2.55743602579395
"398",9,10.4935754710187,-1.49357547101869
"399",9,10.643845157254,-1.64384515725403
"400",8,8.75916994574412,-0.759169945744121
"401",12,8.76244633860279,3.23755366139721
"402",9,8.70140668261315,0.298593317386851
"403",7,8.73424661827339,-1.73424661827339
"404",12,9.15858054018717,2.84141945981283
"405",8,12.9580979333668,-4.95809793336676
"406",7,8.84707486161601,-1.84707486161601
"407",8,8.91030463050675,-0.910304630506751
"408",9,9.23045861100251,-0.230458611002506
"409",9,9.03491345649431,-0.0349134564943121
"410",10,8.71956373577853,1.28043626422147
"411",9,8.86431196603612,0.135688033963879
"412",8,8.77216656722308,-0.772166567223081
"413",8,12.3074399112286,-4.30743991122864
"414",11,13.8746980005393,-2.87469800053926
"415",16,13.5996344048034,2.40036559519656
"416",13,14.2676348193728,-1.2676348193728
"417",16,11.5580168458233,4.44198315417666
"418",9,10.5344515139572,-1.53445151395715
"419",11,11.2468937585584,-0.246893758558434
"420",12,10.456159172606,1.54384082739403
"421",9,10.044957080478,-1.04495708047804
"422",7,10.6431091974588,-3.64310919745884
"423",11,10.4415599003407,0.55844009965927
"424",14,9.07350800535455,4.92649199464545
"425",11,9.65403752211984,1.34596247788016
"426",12,10.2884042960512,1.71159570394884
"427",11,10.6448077482889,0.355192251711069
"428",10,8.9987026893725,1.0012973106275
"429",12,8.66681114919326,3.33318885080674
"430",12,8.64609791449514,3.35390208550486
"431",10,8.62107894074228,1.37892105925772
"432",12,8.73597239308924,3.26402760691076
"433",11,10.3705535857361,0.629446414263866
"434",10,8.87209892569267,1.12790107430733
"435",16,9.87655447459823,6.12344552540177
"436",9,10.7349403788517,-1.73494037885165
"437",10,11.4771588222647,-1.47715882226471
"438",8,11.1852319511107,-3.18523195111066
"439",9,9.02201472152841,-0.0220147215284143
"440",8,8.99182435083949,-0.99182435083949
"441",10,9.46283694908437,0.537163050915632
"442",9,8.62533094195758,0.374669058042421
"443",8,8.62143570192964,-0.621435701929643
"444",9,8.90705125194614,0.0929487480538569
"445",7,9.49066987851289,-2.49066987851289
"446",11,8.67402991653857,2.32597008346143
"447",9,11.7794782142461,-2.77947821424605
"448",10,9.18398641219526,0.816013587804736
"449",10,8.89183305420002,1.10816694579998
"450",8,8.72690158379461,-0.726901583794609
"451",8,8.6672409979962,-0.667240997996197
"452",8,10.0183368033543,-2.01833680335427
"453",7,9.08603826544373,-2.08603826544373
"454",8,9.34026120474499,-1.34026120474499
"455",10,9.37460036098687,0.62539963901313
"456",10,10.9671844009711,-0.967184400971101
"457",16,14.005294216838,1.99470578316204
"458",10,12.7160996834541,-2.71609968345406
"459",13,12.6956557743372,0.304344225662838
"460",7,11.4151178993192,-4.41511789931925
"461",8,11.6147634116253,-3.61476341162526
"462",11,8.72514068895543,2.27485931104457
"463",12,10.1222008777148,1.87779912228519
"464",10,9.56982737645557,0.430172623544435
"465",11,9.40583996645169,1.59416003354831
"466",12,9.72306090269077,2.27693909730923
"467",11,11.9586705400469,-0.958670540046896
"468",12,8.76158557454037,3.23841442545963
"469",10,8.86143842994976,1.13856157005024
"470",9,8.61132146239827,0.388678537601734
"471",12,9.06276749942137,2.93723250057863
"472",10,8.84903061282256,1.15096938717744
"473",11,8.74781391299473,2.25218608700527
"474",12,8.65616270815858,3.34383729184142
"475",9,8.71222981465549,0.287770185344508
"476",8,8.78888125316345,-0.788881253163447
"477",9,8.89641928106745,0.103580718932552
"478",10,8.84657894200318,1.15342105799682
"479",11,8.80249026825484,2.19750973174516
"480",10,9.13489905686529,0.865100943134706
"481",11,10.8406828650288,0.159317134971214
"482",12,9.59640760406587,2.40359239593413
"483",11,12.7525216668409,-1.75252166684088
"484",8,9.81237584038593,-1.81237584038593
"485",9,8.97913463606839,0.0208653639316072
"486",10,8.66159068397694,1.33840931602306
"487",10,9.81417274967253,0.185827250327469
"488",10,8.62457658839147,1.37542341160853
"489",10,11.3953907291676,-1.39539072916759
"490",9,8.8621072976303,0.137892702369697
"491",8,10.327929235279,-2.32792923527903
"492",8,9.46728005955111,-1.46728005955111
"493",6,8.80055855894518,-2.80055855894518
"494",8,9.01494139336279,-1.01494139336279
"495",10,8.63362334441656,1.36637665558344
"496",7,8.63962991776468,-1.63962991776468
"497",7,8.65778669857235,-1.65778669857235
"498",6,9.59004745464679,-3.59004745464679
"499",9,9.55482552065141,-0.554825520651406
"500",9,10.2959111664727,-1.29591116647265
"501",16,13.0055117228544,2.99448827714561
"502",11,10.2639447465925,0.736055253407518
"503",12,11.8234747705608,0.176525229439221
"504",24,14.7376382157475,9.26236178425252
"505",20,10.7199163580501,9.28008364194995
"506",10,10.8062740959853,-0.80627409598528
"507",10,8.7405005605273,1.2594994394727
"508",13,9.00752508508768,3.99247491491232
"509",13,8.76949473266894,4.23050526733106
"510",10,9.08022521102544,0.919774788974555
"511",10,10.1592598440296,-0.159259844029645
"512",13,9.18569068205514,3.81430931794486
"513",12,8.86983302929337,3.13016697070663
"514",12,8.91454371763293,3.08545628236707
"515",9,8.71684468312444,0.283155316875563
"516",8,8.67459123786052,-0.674591237860522
"517",10,8.64190819279887,1.35809180720113
"518",10,8.62691227736726,1.37308772263274
"519",12,8.83398323146164,3.16601676853836
"520",10,8.64570634769364,1.35429365230636
"521",9,8.75047280064477,0.249527199355226
"522",11,8.9619836879947,2.0380163120053
"523",9,8.70118265168898,0.298817348311015
"524",9,8.84813784490926,0.151862155090736
"525",9,9.01489457652883,-0.0148945765288317
"526",11,9.90797361153326,1.09202638846674
"527",12,10.3863086816103,1.6136913183897
"528",11,9.85820733385208,1.14179266614792
"529",10,11.4508176308592,-1.4508176308592
"530",7,9.41736655688359,-2.41736655688359
"531",9,9.25465906363657,-0.254659063636566
"532",12,8.88208667343708,3.11791332656292
"533",10,8.69859381219159,1.30140618780841
"534",10,8.84607703470654,1.15392296529346
"535",8,8.78585673326868,-0.785856733268682
"536",7,9.10079060852207,-2.10079060852207
"537",7,9.49380532321743,-2.49380532321743
"538",9,9.28390620137731,-0.283906201377311
"539",10,9.08445630334929,0.915543696650712
"540",8,8.70580116930597,-0.705801169305966
"541",9,8.66597245683859,0.334027543161412
"542",7,8.81928552522204,-1.81928552522204
"543",6,8.71902276017511,-2.71902276017511
"544",8,8.83693173684554,-0.836931736845541
"545",8,11.2210478635436,-3.22104786354358
"546",10,14.2793080264499,-4.27930802644991
"547",13,10.1903791952524,2.80962080474762
"548",14,12.6186149332424,1.38138506675759
"549",19,14.5400756072203,4.45992439277967
"550",15,11.9574147733885,3.04258522661148
"551",13,9.994894519422,3.005105480578
"552",10,8.93051544391906,1.06948455608094
"553",12,9.06723855121866,2.93276144878134
"554",12,8.72317979879321,3.27682020120679
"555",10,8.848527955694,1.151472044306
"556",11,9.03655891569131,1.96344108430869
"557",12,9.61171789748394,2.38828210251606
"558",10,8.8901551867346,1.1098448132654
"559",10,8.61821856083968,1.38178143916032
"560",8,8.6022203678222,-0.6022203678222
"561",10,8.60777515390262,1.39222484609738
"562",11,8.60558246578072,2.39441753421928
"563",12,8.61043216435148,3.38956783564852
"564",9,8.9878524115109,0.0121475884890963
"565",12,8.64308600728697,3.35691399271303
"566",9,9.65505728984723,-0.655057289847232
"567",9,9.7690054447526,-0.769005444752604
"568",11,9.35725187197981,1.64274812802019
"569",10,8.69546503420589,1.30453496579411
"570",11,8.86413886567774,2.13586113432226
"571",9,9.16970922615987,-0.169709226159869
"572",12,9.13642800716869,2.86357199283131
"573",9,8.7527969587021,0.247203041297904
"574",12,9.08491229328753,2.91508770671247
"575",10,9.61645230866682,0.383547691333183
"576",11,9.05296489477906,1.94703510522094
"577",10,8.96344514046047,1.03655485953953
"578",8,10.0490495714166,-2.04904957141659
"579",9,8.85712516669625,0.14287483330375
"580",10,9.37153578913383,0.62846421086617
"581",12,9.49821872272922,2.50178127727078
"582",11,10.082346676153,0.917653323846979
"583",6,9.18580398070079,-3.18580398070079
"584",8,9.68245551343455,-1.68245551343455
"585",7,8.98091531509708,-1.98091531509708
"586",8,10.7272580532455,-2.72725805324548
"587",9,9.8594526935658,-0.859452693565798
"588",9,9.65407023220849,-0.654070232208488
"589",7,10.4094347728612,-3.4094347728612
"590",6,8.85587067199187,-2.85587067199187
"591",13,9.23624465452756,3.76375534547244
"592",11,9.28076763921035,1.71923236078965
"593",7,9.65147108113637,-2.65147108113637
"594",9,12.6666837837653,-3.66668378376533
"595",10,11.4061149909903,-1.40611499099031
"596",15,13.7347880309275,1.26521196907251
"597",16,13.1200867470106,2.8799132529894
"598",14,14.1926054559429,-0.192605455942857
"599",12,11.613467414953,0.386532585047005
"600",11,9.05253979147573,1.94746020852427
"601",12,8.63052217418658,3.36947782581342
"602",13,8.75884676582636,4.24115323417364
"603",13,8.68114684658277,4.31885315341723
"604",9,8.80652226434105,0.193477735658947
"605",15,8.70965485927907,6.29034514072093
"606",10,9.68278264700586,0.317217352994142
"607",9,8.91310433882774,0.0868956611722584
"608",11,8.63552451674196,2.36447548325804
"609",9,8.62128796350729,0.378712036492711
"610",8,8.60687577517379,-0.606875775173787
"611",11,8.62700518346462,2.37299481653538
"612",11,8.60797594392085,2.39202405607915
"613",9,9.17984570516815,-0.179845705168152
"614",8,8.74182878814162,-0.741828788141618
"615",9,10.2291091894749,-1.22910918947486
"616",9,10.7422994069037,-1.74229940690367
"617",8,9.64927722560776,-1.64927722560776
"618",7,8.9229097723605,-1.9229097723605
"619",7,8.74030554966292,-1.74030554966292
"620",8,9.1693775286241,-1.1693775286241
"621",12,8.64034871621174,3.35965128378826
"622",9,9.26642618995238,-0.266426189952384
"623",9,8.83390083267516,0.166099167324845
"624",10,8.80448754047158,1.19551245952842
"625",10,10.2910643802307,-0.29106438023069
"626",10,9.6191589975942,0.380841002405804
"627",10,8.76582649403882,1.23417350596118
"628",10,8.77999176060108,1.22000823939892
"629",9,8.84489518481607,0.155104815183934
"630",8,8.696144072065,-0.696144072065
"631",9,8.6488624623822,0.351137537617797
"632",11,8.71360686095681,2.28639313904319
"633",11,8.67116940139488,2.32883059860512
"634",6,9.67181198456549,-3.67181198456549
"635",8,8.68251025637611,-0.682510256376112
"636",11,9.29803547100384,1.70196452899616
"637",9,11.0076288774285,-2.00762887742848
"638",8,9.30671935967508,-1.30671935967508
"639",7,8.76899541855842,-1.76899541855842
"640",7,8.69623563617121,-1.69623563617121
"641",4,9.15368656141039,-5.15368656141039
"642",12,9.88956477808122,2.11043522191878
"643",11,9.14712512368378,1.85287487631622
"644",7,9.12673029602668,-2.12673029602668
"645",9,9.68079935271673,-0.680799352716726
"646",10,9.0174175699802,0.9825824300198
"647",16,13.2615837541765,2.73841624582347
"648",15,13.5895392759306,1.41046072406941
"649",17,13.3708150533964,3.62918494660357
"650",13,13.5618891092718,-0.561889109271821
"651",16,9.17752366709628,6.82247633290372
"652",11,8.84157975709289,2.15842024290711
"653",13,9.29669235309546,3.70330764690454
"654",11,8.78975212267937,2.21024787732063
